date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:37:35	191266/191266	---M--	200	added ('OK')	image/jpeg	etag:%226518e001-2eb22%22	https://uomo-html.flexkitux.com/images/instagram/insta5.jpg	H:/FPT/DATN/GiaoDien03/GiaoDen03/uomo-html.flexkitux.com/images/instagram/insta5.jpg	(from https://uomo-html.flexkitux.com/Demo1/index.html)
21:37:35	331560/331560	---M--	200	added ('OK')	image/jpeg	etag:%226518e001-50f28%22	https://uomo-html.flexkitux.com/images/instagram/insta7.jpg	H:/FPT/DATN/GiaoDien03/GiaoDen03/uomo-html.flexkitux.com/images/instagram/insta7.jpg	(from https://uomo-html.flexkitux.com/Demo1/index.html)
21:37:35	201849/201849	---M--	200	added ('OK')	image/jpeg	etag:%226518e001-31479%22	https://uomo-html.flexkitux.com/images/instagram/insta6.jpg	H:/FPT/DATN/GiaoDien03/GiaoDen03/uomo-html.flexkitux.com/images/instagram/insta6.jpg	(from https://uomo-html.flexkitux.com/Demo1/index.html)
21:37:36	178581/178581	---M--	200	added ('OK')	image/jpeg	etag:%226518e001-2b995%22	https://uomo-html.flexkitux.com/images/instagram/insta8.jpg	H:/FPT/DATN/GiaoDien03/GiaoDen03/uomo-html.flexkitux.com/images/instagram/insta8.jpg	(from https://uomo-html.flexkitux.com/Demo1/index.html)
21:37:37	206201/206201	---M--	200	added ('OK')	image/jpeg	etag:%226518e001-32579%22	https://uomo-html.flexkitux.com/images/instagram/insta9.jpg	H:/FPT/DATN/GiaoDien03/GiaoDen03/uomo-html.flexkitux.com/images/instagram/insta9.jpg	(from https://uomo-html.flexkitux.com/Demo1/index.html)
21:37:37	209098/209098	---M--	200	added ('OK')	image/jpeg	etag:%226518e001-330ca%22	https://uomo-html.flexkitux.com/images/instagram/insta11.jpg	H:/FPT/DATN/GiaoDien03/GiaoDen03/uomo-html.flexkitux.com/images/instagram/insta11.jpg	(from https://uomo-html.flexkitux.com/Demo1/index.html)
21:37:37	175224/175224	---M--	200	added ('OK')	image/jpeg	etag:%226518e001-2ac78%22	https://uomo-html.flexkitux.com/images/instagram/insta10.jpg	H:/FPT/DATN/GiaoDien03/GiaoDen03/uomo-html.flexkitux.com/images/instagram/insta10.jpg	(from https://uomo-html.flexkitux.com/Demo1/index.html)
21:37:37	9436/9436	---M--	200	added ('OK')	image/png	etag:%226518e001-24dc%22	https://uomo-html.flexkitux.com/images/payment-options.png	H:/FPT/DATN/GiaoDien03/GiaoDen03/uomo-html.flexkitux.com/images/payment-options.png	(from https://uomo-html.flexkitux.com/Demo1/index.html)
21:37:38	116073/116073	---MCZ	200	added ('OK')	text/html	etag:W/%2265e62cb0-1c569%22	https://uomo-html.flexkitux.com/Demo1/reset_password.html	H:/FPT/DATN/GiaoDien03/GiaoDen03/uomo-html.flexkitux.com/Demo1/reset_password.html	(from https://uomo-html.flexkitux.com/Demo1/index.html)
21:37:38	205035/205035	---M--	200	added ('OK')	image/jpeg	etag:%226518e001-320eb%22	https://uomo-html.flexkitux.com/images/instagram/insta12.jpg	H:/FPT/DATN/GiaoDien03/GiaoDen03/uomo-html.flexkitux.com/images/instagram/insta12.jpg	(from https://uomo-html.flexkitux.com/Demo1/index.html)
21:37:38	10128/10128	---M--	200	added ('OK')	image/jpeg	etag:%226518e001-2790%22	https://uomo-html.flexkitux.com/images/cart-item-1.jpg	H:/FPT/DATN/GiaoDien03/GiaoDen03/uomo-html.flexkitux.com/images/cart-item-1.jpg	(from https://uomo-html.flexkitux.com/Demo1/index.html)
21:37:39	10052/10052	---M--	200	added ('OK')	image/jpeg	etag:%226518e001-2744%22	https://uomo-html.flexkitux.com/images/cart-item-2.jpg	H:/FPT/DATN/GiaoDien03/GiaoDen03/uomo-html.flexkitux.com/images/cart-item-2.jpg	(from https://uomo-html.flexkitux.com/Demo1/index.html)
21:37:39	12257/12257	---M--	200	added ('OK')	image/jpeg	etag:%226518e001-2fe1%22	https://uomo-html.flexkitux.com/images/cart-item-3.jpg	H:/FPT/DATN/GiaoDien03/GiaoDen03/uomo-html.flexkitux.com/images/cart-item-3.jpg	(from https://uomo-html.flexkitux.com/Demo1/index.html)
21:37:40	130755/130755	---M--	200	added ('OK')	image/jpeg	etag:%226518e001-1fec3%22	https://uomo-html.flexkitux.com/images/nav-bg.jpg	H:/FPT/DATN/GiaoDien03/GiaoDen03/uomo-html.flexkitux.com/images/nav-bg.jpg	(from https://uomo-html.flexkitux.com/Demo1/index.html)
21:37:40	58514/58514	---M--	200	added ('OK')	image/jpeg	etag:%22654d29f6-e492%22	https://uomo-html.flexkitux.com/images/products/quickview_1.jpg	H:/FPT/DATN/GiaoDien03/GiaoDen03/uomo-html.flexkitux.com/images/products/quickview_1.jpg	(from https://uomo-html.flexkitux.com/Demo1/index.html)
21:37:41	37358/37358	---M--	200	added ('OK')	image/jpeg	etag:%22654d29f6-91ee%22	https://uomo-html.flexkitux.com/images/products/quickview_2.jpg	H:/FPT/DATN/GiaoDien03/GiaoDen03/uomo-html.flexkitux.com/images/products/quickview_2.jpg	(from https://uomo-html.flexkitux.com/Demo1/index.html)
21:37:41	44356/44356	---M--	200	added ('OK')	image/jpeg	etag:%22654d29f6-ad44%22	https://uomo-html.flexkitux.com/images/products/quickview_3.jpg	H:/FPT/DATN/GiaoDien03/GiaoDen03/uomo-html.flexkitux.com/images/products/quickview_3.jpg	(from https://uomo-html.flexkitux.com/Demo1/index.html)
21:37:42	53257/53257	---M--	200	added ('OK')	image/jpeg	etag:%22654d29f6-d009%22	https://uomo-html.flexkitux.com/images/products/quickview_4.jpg	H:/FPT/DATN/GiaoDien03/GiaoDen03/uomo-html.flexkitux.com/images/products/quickview_4.jpg	(from https://uomo-html.flexkitux.com/Demo1/index.html)
21:37:42	862/862	---M--	200	added ('OK')	application/javascript	etag:%22654d29f6-35e%22	https://uomo-html.flexkitux.com/Demo1/js/details-disclosure.js	H:/FPT/DATN/GiaoDien03/GiaoDen03/uomo-html.flexkitux.com/Demo1/js/details-disclosure.js	(from https://uomo-html.flexkitux.com/Demo1/index.html)
21:37:42	1312/1312	---M--	200	added ('OK')	application/javascript	etag:%22654d29f6-520%22	https://uomo-html.flexkitux.com/Demo1/js/share.js	H:/FPT/DATN/GiaoDien03/GiaoDen03/uomo-html.flexkitux.com/Demo1/js/share.js	(from https://uomo-html.flexkitux.com/Demo1/index.html)
21:37:44	75594/75594	---M--	200	added ('OK')	image/jpeg	etag:%22654d29f6-1274a%22	https://uomo-html.flexkitux.com/images/newsletter-popup.jpg	H:/FPT/DATN/GiaoDien03/GiaoDen03/uomo-html.flexkitux.com/images/newsletter-popup.jpg	(from https://uomo-html.flexkitux.com/Demo1/index.html)
21:37:45	89475/89475	---M--	200	added ('OK')	application/javascript	etag:%226518e001-15d83%22	https://uomo-html.flexkitux.com/Demo1/js/plugins/jquery.min.js	H:/FPT/DATN/GiaoDien03/GiaoDen03/uomo-html.flexkitux.com/Demo1/js/plugins/jquery.min.js	(from https://uomo-html.flexkitux.com/Demo1/index.html)
21:37:46	40250/40250	---M--	200	added ('OK')	application/javascript	etag:%226575e15c-9d3a%22	https://uomo-html.flexkitux.com/Demo1/js/plugins/bootstrap-slider.min.js	H:/FPT/DATN/GiaoDien03/GiaoDen03/uomo-html.flexkitux.com/Demo1/js/plugins/bootstrap-slider.min.js	(from https://uomo-html.flexkitux.com/Demo1/index.html)
21:37:48	80772/80772	---M--	200	added ('OK')	application/javascript	etag:%226518e001-13b84%22	https://uomo-html.flexkitux.com/Demo1/js/plugins/bootstrap.bundle.min.js	H:/FPT/DATN/GiaoDien03/GiaoDen03/uomo-html.flexkitux.com/Demo1/js/plugins/bootstrap.bundle.min.js	(from https://uomo-html.flexkitux.com/Demo1/index.html)
21:37:48	1798/1798	---M--	200	added ('OK')	application/javascript	etag:%226518e001-706%22	https://uomo-html.flexkitux.com/Demo1/js/plugins/countdown.js	H:/FPT/DATN/GiaoDien03/GiaoDen03/uomo-html.flexkitux.com/Demo1/js/plugins/countdown.js	(from https://uomo-html.flexkitux.com/Demo1/index.html)
21:37:49	141206/141206	---M--	200	added ('OK')	application/javascript	etag:%226518e001-22796%22	https://uomo-html.flexkitux.com/Demo1/js/plugins/swiper.min.js	H:/FPT/DATN/GiaoDien03/GiaoDen03/uomo-html.flexkitux.com/Demo1/js/plugins/swiper.min.js	(from https://uomo-html.flexkitux.com/Demo1/index.html)
21:37:49	48896/48896	---M--	200	added ('OK')	application/javascript	etag:%2265c9bc0d-bf00%22	https://uomo-html.flexkitux.com/Demo1/js/theme.js	H:/FPT/DATN/GiaoDien03/GiaoDen03/uomo-html.flexkitux.com/Demo1/js/theme.js	(from https://uomo-html.flexkitux.com/Demo1/index.html)
21:37:49	45552/45552	---M--	200	added ('OK')	application/font-woff	etag:%22652b76ce-b1f0%22	https://uomo-html.flexkitux.com/Demo1/fonts/SofiaProBold.woff	H:/FPT/DATN/GiaoDien03/GiaoDen03/uomo-html.flexkitux.com/Demo1/fonts/SofiaProBold.woff	(from https://uomo-html.flexkitux.com/Demo1/css/style.css)
21:37:51	76430/76430	---M--	200	added ('OK')	image/png	etag:%22652b76cf-12a8e%22	https://uomo-html.flexkitux.com/images/pattern_bg.png	H:/FPT/DATN/GiaoDien03/GiaoDen03/uomo-html.flexkitux.com/images/pattern_bg.png	(from https://uomo-html.flexkitux.com/Demo1/css/style.css)
21:37:53	750426/750426	---M--	200	added ('OK')	image/jpeg	etag:%22652b76cf-b735a%22	https://uomo-html.flexkitux.com/images/home/demo3/slider_bg.jpg	H:/FPT/DATN/GiaoDien03/GiaoDen03/uomo-html.flexkitux.com/images/home/demo3/slider_bg.jpg	(from https://uomo-html.flexkitux.com/Demo1/css/style.css)
21:37:53	196922/196922	---M--	200	added ('OK')	image/png	etag:%22653e73d8-3013a%22	https://uomo-html.flexkitux.com/images/home/demo10/slider_bg.png	H:/FPT/DATN/GiaoDien03/GiaoDen03/uomo-html.flexkitux.com/images/home/demo10/slider_bg.png	(from https://uomo-html.flexkitux.com/Demo1/css/style.css)
21:37:54	62048/62048	---M--	200	added ('OK')	image/jpeg	etag:%226518e001-f260%22	https://uomo-html.flexkitux.com/images/products/product_9.jpeg	H:/FPT/DATN/GiaoDien03/GiaoDen03/uomo-html.flexkitux.com/images/products/product_9.jpg	(from https://uomo-html.flexkitux.com/Demo1/shop1.html)
21:37:54	33141/33141	---M--	200	added ('OK')	image/jpeg	etag:%226518e001-8175%22	https://uomo-html.flexkitux.com/images/products/product_9-1.jpeg	H:/FPT/DATN/GiaoDien03/GiaoDen03/uomo-html.flexkitux.com/images/products/product_9-1.jpg	(from https://uomo-html.flexkitux.com/Demo1/shop1.html)
21:37:55	24254/24254	---M--	200	added ('OK')	image/jpeg	etag:%226518e001-5ebe%22	https://uomo-html.flexkitux.com/images/products/product_10-1.jpeg	H:/FPT/DATN/GiaoDien03/GiaoDen03/uomo-html.flexkitux.com/images/products/product_10-1.jpg	(from https://uomo-html.flexkitux.com/Demo1/shop1.html)
21:37:56	91496/91496	---M--	200	added ('OK')	image/jpeg	etag:%226518e001-16568%22	https://uomo-html.flexkitux.com/images/products/product_10.jpeg	H:/FPT/DATN/GiaoDien03/GiaoDen03/uomo-html.flexkitux.com/images/products/product_10.jpg	(from https://uomo-html.flexkitux.com/Demo1/shop1.html)
21:37:56	47906/47906	---M--	200	added ('OK')	image/jpeg	etag:%226518e001-bb22%22	https://uomo-html.flexkitux.com/images/products/product_11.jpeg	H:/FPT/DATN/GiaoDien03/GiaoDen03/uomo-html.flexkitux.com/images/products/product_11.jpg	(from https://uomo-html.flexkitux.com/Demo1/shop1.html)
21:37:57	42744/42744	---M--	200	added ('OK')	image/jpeg	etag:%226518e001-a6f8%22	https://uomo-html.flexkitux.com/images/products/product_11-1.jpeg	H:/FPT/DATN/GiaoDien03/GiaoDen03/uomo-html.flexkitux.com/images/products/product_11-1.jpg	(from https://uomo-html.flexkitux.com/Demo1/shop1.html)
21:37:58	65933/65933	---M--	200	added ('OK')	image/jpeg	etag:%226518e001-1018d%22	https://uomo-html.flexkitux.com/images/products/product_12.jpeg	H:/FPT/DATN/GiaoDien03/GiaoDen03/uomo-html.flexkitux.com/images/products/product_12.jpg	(from https://uomo-html.flexkitux.com/Demo1/shop1.html)
21:37:58	30900/30900	---M--	200	added ('OK')	image/jpeg	etag:%226518e001-78b4%22	https://uomo-html.flexkitux.com/images/products/product_12-1.jpeg	H:/FPT/DATN/GiaoDien03/GiaoDen03/uomo-html.flexkitux.com/images/products/product_12-1.jpg	(from https://uomo-html.flexkitux.com/Demo1/shop1.html)
21:38:00	76380/76380	---M--	200	added ('OK')	image/jpeg	etag:%226518e001-12a5c%22	https://uomo-html.flexkitux.com/images/products/product_13-1.jpeg	H:/FPT/DATN/GiaoDien03/GiaoDen03/uomo-html.flexkitux.com/images/products/product_13-1.jpg	(from https://uomo-html.flexkitux.com/Demo1/shop1.html)
21:38:00	62647/62647	---M--	200	added ('OK')	image/jpeg	etag:%226518e001-f4b7%22	https://uomo-html.flexkitux.com/images/products/product_14.jpeg	H:/FPT/DATN/GiaoDien03/GiaoDen03/uomo-html.flexkitux.com/images/products/product_14.jpg	(from https://uomo-html.flexkitux.com/Demo1/shop1.html)
21:38:00	82571/82571	---M--	200	added ('OK')	image/jpeg	etag:%226518e001-1428b%22	https://uomo-html.flexkitux.com/images/products/product_13.jpeg	H:/FPT/DATN/GiaoDien03/GiaoDen03/uomo-html.flexkitux.com/images/products/product_13.jpg	(from https://uomo-html.flexkitux.com/Demo1/shop1.html)
21:38:00	49882/49882	---M--	200	added ('OK')	image/jpeg	etag:%226518e001-c2da%22	https://uomo-html.flexkitux.com/images/products/product_14-1.jpeg	H:/FPT/DATN/GiaoDien03/GiaoDen03/uomo-html.flexkitux.com/images/products/product_14-1.jpg	(from https://uomo-html.flexkitux.com/Demo1/shop1.html)
21:38:00	48546/48546	---M--	200	added ('OK')	image/jpeg	etag:%226518e001-bda2%22	https://uomo-html.flexkitux.com/images/products/product_15.jpeg	H:/FPT/DATN/GiaoDien03/GiaoDen03/uomo-html.flexkitux.com/images/products/product_15.jpg	(from https://uomo-html.flexkitux.com/Demo1/shop1.html)
21:38:01	28115/28115	---M--	200	added ('OK')	image/jpeg	etag:%226518e001-6dd3%22	https://uomo-html.flexkitux.com/images/products/product_15-1.jpeg	H:/FPT/DATN/GiaoDien03/GiaoDen03/uomo-html.flexkitux.com/images/products/product_15-1.jpg	(from https://uomo-html.flexkitux.com/Demo1/shop1.html)
21:38:02	76968/76968	---M--	200	added ('OK')	image/jpeg	etag:%226518e001-12ca8%22	https://uomo-html.flexkitux.com/images/products/product_16.jpeg	H:/FPT/DATN/GiaoDien03/GiaoDen03/uomo-html.flexkitux.com/images/products/product_16.jpg	(from https://uomo-html.flexkitux.com/Demo1/shop1.html)
21:38:02	32412/32412	---M--	200	added ('OK')	image/jpeg	etag:%226518e001-7e9c%22	https://uomo-html.flexkitux.com/images/products/product_16-1.jpeg	H:/FPT/DATN/GiaoDien03/GiaoDen03/uomo-html.flexkitux.com/images/products/product_16-1.jpg	(from https://uomo-html.flexkitux.com/Demo1/shop1.html)
21:38:02	651991/651991	---M--	200	added ('OK')	image/png	etag:%226518e001-9f2d7%22	https://uomo-html.flexkitux.com/images/shop/shop_banner_character1.png	H:/FPT/DATN/GiaoDien03/GiaoDen03/uomo-html.flexkitux.com/images/shop/shop_banner_character1.png	(from https://uomo-html.flexkitux.com/Demo1/shop1.html)
21:38:03	86479/86479	---M--	200	added ('OK')	image/png	etag:%226518e001-151cf%22	https://uomo-html.flexkitux.com/images/shop/shop_banner_2.png	H:/FPT/DATN/GiaoDien03/GiaoDen03/uomo-html.flexkitux.com/images/shop/shop_banner_2.png	(from https://uomo-html.flexkitux.com/Demo1/shop2.html)
21:38:05	47019/47019	---M--	200	added ('OK')	image/jpeg	etag:%226518e001-b7ab%22	https://uomo-html.flexkitux.com/images/products/product-17-2.jpg	H:/FPT/DATN/GiaoDien03/GiaoDen03/uomo-html.flexkitux.com/images/products/product-17-2.jpg	(from https://uomo-html.flexkitux.com/Demo1/shop5.html)
21:38:05	162360/162360	---M--	200	added ('OK')	image/jpeg	etag:%226518e001-27a38%22	https://uomo-html.flexkitux.com/images/products/product-17-1.jpg	H:/FPT/DATN/GiaoDien03/GiaoDen03/uomo-html.flexkitux.com/images/products/product-17-1.jpg	(from https://uomo-html.flexkitux.com/Demo1/shop5.html)
21:38:08	90580/90580	---M--	200	added ('OK')	image/jpeg	etag:%226518e001-161d4%22	https://uomo-html.flexkitux.com/images/products/product-19-1.jpg	H:/FPT/DATN/GiaoDien03/GiaoDen03/uomo-html.flexkitux.com/images/products/product-19-1.jpg	(from https://uomo-html.flexkitux.com/Demo1/shop5.html)
21:38:08	52376/52376	---M--	200	added ('OK')	image/jpeg	etag:%226518e001-cc98%22	https://uomo-html.flexkitux.com/images/products/product-19-2.jpg	H:/FPT/DATN/GiaoDien03/GiaoDen03/uomo-html.flexkitux.com/images/products/product-19-2.jpg	(from https://uomo-html.flexkitux.com/Demo1/shop5.html)
21:38:08	35170/35170	---M--	200	added ('OK')	image/jpeg	etag:%226518e001-8962%22	https://uomo-html.flexkitux.com/images/products/product-19-3.jpg	H:/FPT/DATN/GiaoDien03/GiaoDen03/uomo-html.flexkitux.com/images/products/product-19-3.jpg	(from https://uomo-html.flexkitux.com/Demo1/shop5.html)
21:38:09	146687/146687	---M--	200	added ('OK')	image/jpeg	etag:%226518e001-23cff%22	https://uomo-html.flexkitux.com/images/products/product-20-1.jpg	H:/FPT/DATN/GiaoDien03/GiaoDen03/uomo-html.flexkitux.com/images/products/product-20-1.jpg	(from https://uomo-html.flexkitux.com/Demo1/shop5.html)
21:38:09	93913/93913	---M--	200	added ('OK')	image/jpeg	etag:%226518e001-16ed9%22	https://uomo-html.flexkitux.com/images/products/product-20-2.jpg	H:/FPT/DATN/GiaoDien03/GiaoDen03/uomo-html.flexkitux.com/images/products/product-20-2.jpg	(from https://uomo-html.flexkitux.com/Demo1/shop5.html)
21:38:10	52055/52055	---M--	200	added ('OK')	image/jpeg	etag:%226518e001-cb57%22	https://uomo-html.flexkitux.com/images/products/product-21-2.jpg	H:/FPT/DATN/GiaoDien03/GiaoDen03/uomo-html.flexkitux.com/images/products/product-21-2.jpg	(from https://uomo-html.flexkitux.com/Demo1/shop5.html)
21:38:11	173056/173056	---M--	200	added ('OK')	image/jpeg	etag:%226518e001-2a400%22	https://uomo-html.flexkitux.com/images/products/product-18-1.jpg	H:/FPT/DATN/GiaoDien03/GiaoDen03/uomo-html.flexkitux.com/images/products/product-18-1.jpg	(from https://uomo-html.flexkitux.com/Demo1/shop5.html)
21:38:11	151804/151804	---M--	200	added ('OK')	image/jpeg	etag:%226518e001-250fc%22	https://uomo-html.flexkitux.com/images/products/product-22-1.jpg	H:/FPT/DATN/GiaoDien03/GiaoDen03/uomo-html.flexkitux.com/images/products/product-22-1.jpg	(from https://uomo-html.flexkitux.com/Demo1/shop5.html)
21:38:12	116955/116955	---M--	200	added ('OK')	image/jpeg	etag:%226518e001-1c8db%22	https://uomo-html.flexkitux.com/images/products/product-21-1.jpg	H:/FPT/DATN/GiaoDien03/GiaoDen03/uomo-html.flexkitux.com/images/products/product-21-1.jpg	(from https://uomo-html.flexkitux.com/Demo1/shop5.html)
21:38:13	651605/651605	---M--	200	added ('OK')	image/jpeg	etag:%226518e001-9f155%22	https://uomo-html.flexkitux.com/images/shop/shop_banner3.jpg	H:/FPT/DATN/GiaoDien03/GiaoDen03/uomo-html.flexkitux.com/images/shop/shop_banner3.jpg	(from https://uomo-html.flexkitux.com/Demo1/shop3.html)
21:38:13	151931/151931	---M--	200	added ('OK')	image/jpeg	etag:%226518e001-2517b%22	https://uomo-html.flexkitux.com/images/products/product-22-3.jpg	H:/FPT/DATN/GiaoDien03/GiaoDen03/uomo-html.flexkitux.com/images/products/product-22-3.jpg	(from https://uomo-html.flexkitux.com/Demo1/shop5.html)
21:38:14	8695/8695	---M--	200	added ('OK')	image/png	etag:%226518e001-21f7%22	https://uomo-html.flexkitux.com/images/shop/category-item1.png	H:/FPT/DATN/GiaoDien03/GiaoDen03/uomo-html.flexkitux.com/images/shop/category-item1.png	(from https://uomo-html.flexkitux.com/Demo1/shop8.html)
21:38:14	6833/6833	---M--	200	added ('OK')	image/png	etag:%226518e001-1ab1%22	https://uomo-html.flexkitux.com/images/shop/category-item2.png	H:/FPT/DATN/GiaoDien03/GiaoDen03/uomo-html.flexkitux.com/images/shop/category-item2.png	(from https://uomo-html.flexkitux.com/Demo1/shop8.html)
21:38:15	9531/9531	---M--	200	added ('OK')	image/png	etag:%226518e001-253b%22	https://uomo-html.flexkitux.com/images/shop/category-item3.png	H:/FPT/DATN/GiaoDien03/GiaoDen03/uomo-html.flexkitux.com/images/shop/category-item3.png	(from https://uomo-html.flexkitux.com/Demo1/shop8.html)
21:38:15	7506/7506	---M--	200	added ('OK')	image/png	etag:%226518e001-1d52%22	https://uomo-html.flexkitux.com/images/shop/category-item4.png	H:/FPT/DATN/GiaoDien03/GiaoDen03/uomo-html.flexkitux.com/images/shop/category-item4.png	(from https://uomo-html.flexkitux.com/Demo1/shop8.html)
21:38:16	9289/9289	---M--	200	added ('OK')	image/png	etag:%226518e001-2449%22	https://uomo-html.flexkitux.com/images/shop/category-item5.png	H:/FPT/DATN/GiaoDien03/GiaoDen03/uomo-html.flexkitux.com/images/shop/category-item5.png	(from https://uomo-html.flexkitux.com/Demo1/shop8.html)
21:38:16	8862/8862	---M--	200	added ('OK')	image/png	etag:%226518e001-229e%22	https://uomo-html.flexkitux.com/images/shop/category-item6.png	H:/FPT/DATN/GiaoDien03/GiaoDen03/uomo-html.flexkitux.com/images/shop/category-item6.png	(from https://uomo-html.flexkitux.com/Demo1/shop8.html)
21:38:16	8739/8739	---M--	200	added ('OK')	image/png	etag:%226518e001-2223%22	https://uomo-html.flexkitux.com/images/shop/category-item7.png	H:/FPT/DATN/GiaoDien03/GiaoDen03/uomo-html.flexkitux.com/images/shop/category-item7.png	(from https://uomo-html.flexkitux.com/Demo1/shop8.html)
21:38:16	257649/257649	---M--	200	added ('OK')	image/jpeg	etag:%226518e001-3ee71%22	https://uomo-html.flexkitux.com/images/products/product-22-2.jpg	H:/FPT/DATN/GiaoDien03/GiaoDen03/uomo-html.flexkitux.com/images/products/product-22-2.jpg	(from https://uomo-html.flexkitux.com/Demo1/shop5.html)
21:38:16	12185/12185	---M--	200	added ('OK')	image/png	etag:%226518e001-2f99%22	https://uomo-html.flexkitux.com/images/shop/category-item8.png	H:/FPT/DATN/GiaoDien03/GiaoDen03/uomo-html.flexkitux.com/images/shop/category-item8.png	(from https://uomo-html.flexkitux.com/Demo1/shop8.html)
21:38:17	356619/356619	---M--	200	added ('OK')	image/jpeg	etag:%226518e001-5710b%22	https://uomo-html.flexkitux.com/images/shop/shop_banner6.jpg	H:/FPT/DATN/GiaoDien03/GiaoDen03/uomo-html.flexkitux.com/images/shop/shop_banner6.jpg	(from https://uomo-html.flexkitux.com/Demo1/shop6.html)
21:38:19	56096/56096	---M--	200	added ('OK')	image/jpeg	etag:%226518e001-db20%22	https://uomo-html.flexkitux.com/images/products/product-24-1.jpg	H:/FPT/DATN/GiaoDien03/GiaoDen03/uomo-html.flexkitux.com/images/products/product-24-1.jpg	(from https://uomo-html.flexkitux.com/Demo1/shop9.html)
21:38:19	142923/142923	---M--	200	added ('OK')	image/png	etag:%226518e001-22e4b%22	https://uomo-html.flexkitux.com/images/shop/shop_banner8.png	H:/FPT/DATN/GiaoDien03/GiaoDen03/uomo-html.flexkitux.com/images/shop/shop_banner8.png	(from https://uomo-html.flexkitux.com/Demo1/shop9.html)
21:38:20	151932/151932	---M--	200	added ('OK')	image/jpeg	etag:%226518e001-2517c%22	https://uomo-html.flexkitux.com/images/products/product-25-1.jpg	H:/FPT/DATN/GiaoDien03/GiaoDen03/uomo-html.flexkitux.com/images/products/product-25-1.jpg	(from https://uomo-html.flexkitux.com/Demo1/shop9.html)
21:38:20	61509/61509	---M--	200	added ('OK')	image/jpeg	etag:%226518e001-f045%22	https://uomo-html.flexkitux.com/images/products/product-26-1.jpeg	H:/FPT/DATN/GiaoDien03/GiaoDen03/uomo-html.flexkitux.com/images/products/product-26-1.jpg	(from https://uomo-html.flexkitux.com/Demo1/shop10.html)
21:38:20	33924/33924	---M--	200	added ('OK')	image/jpeg	etag:%226518e001-8484%22	https://uomo-html.flexkitux.com/images/products/product-27-1.jpeg	H:/FPT/DATN/GiaoDien03/GiaoDen03/uomo-html.flexkitux.com/images/products/product-27-1.jpg	(from https://uomo-html.flexkitux.com/Demo1/shop10.html)
21:38:21	29736/29736	---M--	200	added ('OK')	image/jpeg	etag:%226518e001-7428%22	https://uomo-html.flexkitux.com/images/products/product-27-2.jpeg	H:/FPT/DATN/GiaoDien03/GiaoDen03/uomo-html.flexkitux.com/images/products/product-27-2.jpg	(from https://uomo-html.flexkitux.com/Demo1/shop10.html)
21:38:21	238695/238695	---M--	200	added ('OK')	image/jpeg	etag:%226518e001-3a467%22	https://uomo-html.flexkitux.com/images/products/product-23-1.jpg	H:/FPT/DATN/GiaoDien03/GiaoDen03/uomo-html.flexkitux.com/images/products/product-23-1.jpg	(from https://uomo-html.flexkitux.com/Demo1/shop9.html)
21:38:21	203495/203495	---M--	200	added ('OK')	image/jpeg	etag:%226518e001-31ae7%22	https://uomo-html.flexkitux.com/images/products/product-26-2.jpg	H:/FPT/DATN/GiaoDien03/GiaoDen03/uomo-html.flexkitux.com/images/products/product-26-2.jpg	(from https://uomo-html.flexkitux.com/Demo1/shop10.html)
21:38:22	67678/67678	---M--	200	added ('OK')	image/jpeg	etag:%226518e001-1085e%22	https://uomo-html.flexkitux.com/images/products/product-28-1.jpeg	H:/FPT/DATN/GiaoDien03/GiaoDen03/uomo-html.flexkitux.com/images/products/product-28-1.jpg	(from https://uomo-html.flexkitux.com/Demo1/shop10.html)
21:38:24	150890/150890	---M--	200	added ('OK')	image/jpeg	etag:%226518e001-24d6a%22	https://uomo-html.flexkitux.com/images/products/product-29-2.jpg	H:/FPT/DATN/GiaoDien03/GiaoDen03/uomo-html.flexkitux.com/images/products/product-29-2.jpg	(from https://uomo-html.flexkitux.com/Demo1/shop10.html)
21:38:24	69773/69773	---M--	200	added ('OK')	image/jpeg	etag:%226518e001-1108d%22	https://uomo-html.flexkitux.com/images/products/product-29-1.jpeg	H:/FPT/DATN/GiaoDien03/GiaoDen03/uomo-html.flexkitux.com/images/products/product-29-1.jpg	(from https://uomo-html.flexkitux.com/Demo1/shop10.html)
21:38:24	131168/131168	---M--	200	added ('OK')	image/jpeg	etag:%226518e001-20060%22	https://uomo-html.flexkitux.com/images/products/product-28-2.jpg	H:/FPT/DATN/GiaoDien03/GiaoDen03/uomo-html.flexkitux.com/images/products/product-28-2.jpg	(from https://uomo-html.flexkitux.com/Demo1/shop10.html)
21:38:26	37355/37355	---M--	200	added ('OK')	image/jpeg	etag:%226518e001-91eb%22	https://uomo-html.flexkitux.com/images/products/product-30-1.jpg	H:/FPT/DATN/GiaoDien03/GiaoDen03/uomo-html.flexkitux.com/images/products/product-30-1.jpg	(from https://uomo-html.flexkitux.com/Demo1/shop10.html)
21:38:27	56391/56391	---M--	200	added ('OK')	image/jpeg	etag:%226518e001-dc47%22	https://uomo-html.flexkitux.com/images/products/product-32-1.jpg	H:/FPT/DATN/GiaoDien03/GiaoDen03/uomo-html.flexkitux.com/images/products/product-32-1.jpg	(from https://uomo-html.flexkitux.com/Demo1/shop10.html)
